from_path,from_module,to_module,kind,line
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.agent.artifact_capture,from,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.agent.tool_call_protocol,from,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.capabilities.models,from,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.capabilities.registry,from,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.capabilities.risk,from,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.mission.models,from,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.download_quarantine,from,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.evidence_adapter,from,17
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.form_submit,from,18
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.interaction_execution,from,23
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.live_fetch,from,27
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.models,from,28
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.rendered_snapshot,from,36
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.upload_authorized,from,37
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.url_guard,from,42
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.v3_advanced_authorities,from,43
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.organs.browser.v3_authority,from,59
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.shared.events,from,60
sentinel-control/services/sentinel-core/sentinel/organs/browser/controlled_runner.py,sentinel.organs.browser.controlled_runner,sentinel.shared.safety_scanner,from,61
sentinel-control/services/sentinel-core/sentinel/organs/browser/detection_bench.py,sentinel.organs.browser.detection_bench,sentinel.shared.models,from,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/dom_snapshot.py,sentinel.organs.browser.dom_snapshot,sentinel.organs.browser.ui_observation,from,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/dom_snapshot.py,sentinel.organs.browser.dom_snapshot,sentinel.shared.events,from,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/dom_snapshot.py,sentinel.organs.browser.dom_snapshot,sentinel.shared.models,from,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.agent.artifact_capture,from,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.organs.browser.models,from,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.organs.browser.url_guard,from,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.organs.browser.v3_authority,from,14
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.shared.events,from,20
sentinel-control/services/sentinel-core/sentinel/organs/browser/download_quarantine.py,sentinel.organs.browser.download_quarantine,sentinel.shared.models,from,21
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.agent.artifact_capture,from,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.organs.browser.extraction,from,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.organs.browser.models,from,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.organs.browser.url_guard,from,21
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.shared.events,from,22
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.shared.enums,from,23
sentinel-control/services/sentinel-core/sentinel/organs/browser/evidence_adapter.py,sentinel.organs.browser.evidence_adapter,sentinel.shared.models,from,24
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,sentinel.shared.models,from,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.agent.final_gate,from,51
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.cdp_ax,from,52
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.dom_snapshot,from,53
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.interaction_dry_run,from,54
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.observability,from,58
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.ui_observation,from,59
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.visual_observation,from,60
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.shared.events,from,61
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.organs.browser.interaction_execution,from,73
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,sentinel.agent.models,from,66
sentinel-control/services/sentinel-core/sentinel/organs/browser/fingerprint_risk.py,sentinel.organs.browser.fingerprint_risk,sentinel.organs.browser.power_governor,from,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/fingerprint_risk.py,sentinel.organs.browser.fingerprint_risk,sentinel.shared.models,from,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.agent.artifact_capture,from,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.accessibility_snapshot,from,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.interaction_dry_run,from,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.models,from,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.observability,from,18
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.screenshot,from,19
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.organs.browser.v3_authority,from,20
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.shared.events,from,26
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,sentinel.shared.models,from,27
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,sentinel.organs.browser.models,from,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,sentinel.shared.events,from,22
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,sentinel.shared.models,from,23
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.agent.artifact_capture,from,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.organs.browser.accessibility_snapshot,from,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.organs.browser.interaction_dry_run,from,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.organs.browser.models,from,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.organs.browser.observability,from,21
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.organs.browser.screenshot,from,22
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,sentinel.shared.events,from,27
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,sentinel.organs.browser.evidence_adapter,from,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,sentinel.organs.browser.models,from,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,sentinel.organs.browser.power_governor,from,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,sentinel.organs.lanes,from,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,sentinel.shared.models,from,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,sentinel.shared.models,from,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,sentinel.organs.browser.models,from,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,sentinel.organs.browser.public_lifecycle,from,6
